Transaction_ID,Date,Branch,City,Customer_ID,Customer_Type,Gender,Age,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Customer_Rating,Cost,Sales,Profit
TXN-10491,2023-05-16 12:00:00,Branch B,Los Angeles,CUST-1978,Member,Male,30,Milk,Groceries,5,3,0.13,Credit Card,3.7,2,13.05,3.05
TXN-10492,2023-12-06 16:00:00,Branch C,Chicago,CUST-1902,Member,Male,52,Headphones,Electronics,6,100,0.11,Credit Card,4.5,50,534.0,234.0
TXN-10493,2023-10-22 13:00:00,Branch A,New York,CUST-1055,Member,Female,29,Plant Pot,Home & Garden,7,15,0.07,Credit Card,4.7,5,97.65,62.65
TXN-10494,2023-09-27 15:00:00,Branch A,New York,CUST-1178,Normal,Female,52,T-Shirt,Clothing,6,25,0.0,Credit Card,4.4,10,150.0,90.0
TXN-10495,2023-08-23 10:00:00,Branch A,New York,CUST-1103,Normal,Female,38,Laptop,Electronics,1,800,0.0,E-Wallet,3.8,600,800.0,200.0
TXN-10496,2023-06-16 14:00:00,Branch A,New York,CUST-1351,Normal,Female,29,Jacket,Clothing,4,100,0.0,Credit Card,4.9,40,400.0,240.0
TXN-10497,2023-07-07 11:00:00,Branch C,Chicago,CUST-1461,Member,Female,45,Sneakers,Clothing,6,80,0.09,Credit Card,4.3,30,436.8,256.8
TXN-10498,2023-04-03 18:00:00,Branch C,Chicago,CUST-1200,Normal,Male,54,T-Shirt,Clothing,5,25,0.04,E-Wallet,4.7,10,120.0,70.0
TXN-10499,2023-03-16 20:00:00,Branch A,New York,CUST-1914,Normal,Male,48,Laptop,Electronics,3,800,0.0,E-Wallet,3.3,600,2400.0,600.0
TXN-10500,2023-11-19 17:00:00,Branch A,New York,CUST-1407,Normal,Female,49,Tablet,Electronics,5,300,0.0,Credit Card,4.1,200,1500.0,500.0
TXN-10501,2023-02-20 20:00:00,Branch C,Chicago,CUST-1266,Normal,Male,21,Jacket,Clothing,8,100,0.02,Credit Card,4.5,40,784.0,464.0
TXN-10502,2023-07-04 14:00:00,Branch A,New York,CUST-1986,Member,Female,40,Laptop,Electronics,7,800,0.06,Credit Card,5.0,600,5264.0,1064.0
TXN-10503,2023-11-07 12:00:00,Branch B,Los Angeles,CUST-1390,Member,Male,36,Plant Pot,Home & Garden,6,15,0.12,Credit Card,4.3,5,79.2,49.2
TXN-10504,2023-11-11 13:00:00,Branch A,New York,CUST-1431,Normal,Female,58,Jeans,Clothing,3,50,0.0,Cash,4.9,20,150.0,90.0
TXN-10505,2023-11-20 18:00:00,Branch B,Los Angeles,CUST-1619,Normal,Female,22,T-Shirt,Clothing,3,25,0.0,E-Wallet,3.4,10,75.0,45.0
TXN-10506,2023-11-27 15:00:00,Branch C,Chicago,CUST-1745,Normal,Female,46,Coffee Beans,Groceries,5,15,0.0,Credit Card,3.0,8,75.0,35.0
TXN-10507,2023-05-01 19:00:00,Branch A,New York,CUST-1065,Normal,Female,65,T-Shirt,Clothing,4,25,0.0,Cash,3.2,10,100.0,60.0
TXN-10508,2023-08-31 17:00:00,Branch B,Los Angeles,CUST-1953,Normal,Male,19,Sneakers,Clothing,2,80,0.0,Cash,4.2,30,160.0,100.0
TXN-10509,2023-07-19 13:00:00,Branch C,Chicago,CUST-1035,Member,Male,33,Coffee Beans,Groceries,5,15,0.1,Credit Card,3.8,8,67.5,27.5
TXN-10510,2023-12-06 14:00:00,Branch A,New York,CUST-1714,Member,Female,48,Coffee Beans,Groceries,11,15,0.09,Credit Card,5.0,8,150.15,62.15
TXN-10511,2023-10-04 11:00:00,Branch A,New York,CUST-1091,Normal,Female,58,Tool Set,Home & Garden,5,85,0.03,E-Wallet,3.5,40,412.25,212.25
TXN-10512,2023-08-15 13:00:00,Branch A,New York,CUST-1834,Normal,Female,44,Plant Pot,Home & Garden,3,15,0.0,Credit Card,3.0,5,45.0,30.0
TXN-10513,2023-03-11 14:00:00,Branch A,New York,CUST-1009,Member,Female,48,T-Shirt,Clothing,8,25,0.14,E-Wallet,4.5,10,172.0,92.0
TXN-10514,2023-08-09 13:00:00,Branch B,Los Angeles,CUST-1167,Normal,Male,18,Jacket,Clothing,4,100,0.0,Credit Card,4.1,40,400.0,240.0
TXN-10515,2023-11-27 15:00:00,Branch C,Chicago,CUST-1931,Member,Female,32,Organic Apples,Groceries,13,5,0.07,Credit Card,5.0,3,60.45,21.45
TXN-10516,2023-11-10 20:00:00,Branch C,Chicago,CUST-1652,Member,Female,36,Coffee Beans,Groceries,4,15,0.07,Credit Card,4.1,8,55.8,23.8
TXN-10517,2023-08-22 18:00:00,Branch A,New York,CUST-1992,Normal,Female,35,Sneakers,Clothing,4,80,0.0,Credit Card,3.3,30,320.0,200.0
TXN-10518,2023-10-01 09:00:00,Branch C,Chicago,CUST-1092,Member,Male,24,Bread,Groceries,14,4,0.09,E-Wallet,3.5,2,50.96,22.96
TXN-10519,2023-03-19 09:00:00,Branch B,Los Angeles,CUST-1713,Member,Female,31,Bread,Groceries,7,4,0.13,Credit Card,4.5,2,24.36,10.36
TXN-10520,2023-01-17 14:00:00,Branch A,New York,CUST-1196,Normal,Male,27,Desk Lamp,Home & Garden,5,35,0.02,Credit Card,3.9,15,171.5,96.5
TXN-10521,2023-05-09 15:00:00,Branch C,Chicago,CUST-1203,Member,Male,25,Sneakers,Clothing,8,80,0.07,Credit Card,5.0,30,595.2,355.2
TXN-10522,2023-08-24 20:00:00,Branch C,Chicago,CUST-1330,Normal,Male,51,Sneakers,Clothing,7,80,0.0,Credit Card,3.6,30,560.0,350.0
TXN-10523,2023-03-23 19:00:00,Branch B,Los Angeles,CUST-1053,Member,Male,65,Desk Lamp,Home & Garden,5,35,0.1,E-Wallet,4.1,15,157.5,82.5
TXN-10524,2023-12-08 12:00:00,Branch B,Los Angeles,CUST-1248,Normal,Male,33,Sneakers,Clothing,6,80,0.0,E-Wallet,2.8,30,480.0,300.0
TXN-10525,2023-01-05 09:00:00,Branch B,Los Angeles,CUST-1992,Normal,Female,62,Jeans,Clothing,6,50,0.03,E-Wallet,2.7,20,291.0,171.0
TXN-10526,2023-11-17 09:00:00,Branch A,New York,CUST-1571,Member,Male,40,Smartphone,Electronics,2,600,0.06,Credit Card,4.0,400,1128.0,328.0
TXN-10527,2023-11-27 14:00:00,Branch C,Chicago,CUST-1920,Normal,Female,64,T-Shirt,Clothing,7,25,0.0,Cash,3.3,10,175.0,105.0
TXN-10528,2023-01-21 16:00:00,Branch C,Chicago,CUST-1749,Member,Female,53,Coffee Beans,Groceries,12,15,0.07,E-Wallet,4.2,8,167.4,71.4
TXN-10529,2023-08-28 13:00:00,Branch C,Chicago,CUST-1794,Normal,Male,22,Sneakers,Clothing,5,80,0.04,Credit Card,3.9,30,384.0,234.0
TXN-10530,2023-11-23 17:00:00,Branch A,New York,CUST-1635,Normal,Female,64,Office Chair,Home & Garden,1,120,0.0,Credit Card,3.7,60,120.0,60.0
TXN-10531,2023-05-03 14:00:00,Branch A,New York,CUST-1564,Normal,Male,60,Tool Set,Home & Garden,4,85,0.0,Credit Card,4.0,40,340.0,180.0
TXN-10532,2023-03-20 18:00:00,Branch A,New York,CUST-1068,Normal,Female,38,Tool Set,Home & Garden,6,85,0.0,Credit Card,4.0,40,510.0,270.0
TXN-10533,2023-01-23 11:00:00,Branch A,New York,CUST-1584,Member,Male,20,Jeans,Clothing,2,50,0.1,Credit Card,3.7,20,90.0,50.0
TXN-10534,2023-11-25 15:00:00,Branch B,Los Angeles,CUST-1952,Normal,Female,51,Jacket,Clothing,1,100,0.0,E-Wallet,4.2,40,100.0,60.0
TXN-10535,2023-04-17 19:00:00,Branch B,Los Angeles,CUST-1377,Normal,Female,23,Coffee Beans,Groceries,8,15,0.0,Cash,4.9,8,120.0,56.0
TXN-10536,2023-12-29 09:00:00,Branch B,Los Angeles,CUST-1236,Member,Female,51,Organic Apples,Groceries,7,5,0.06,Cash,2.7,3,32.9,11.9
TXN-10537,2023-09-30 15:00:00,Branch A,New York,CUST-1764,Normal,Male,30,Smartphone,Electronics,3,600,0.0,Credit Card,4.1,400,1800.0,600.0
TXN-10538,2023-02-24 19:00:00,Branch B,Los Angeles,CUST-1345,Normal,Female,61,Sneakers,Clothing,7,80,0.03,Credit Card,3.4,30,543.2,333.2
TXN-10539,2023-12-03 11:00:00,Branch A,New York,CUST-1845,Member,Female,40,Bread,Groceries,8,4,0.09,E-Wallet,4.8,2,29.12,13.12
TXN-10540,2023-06-15 18:00:00,Branch C,Chicago,CUST-1982,Normal,Male,54,Sneakers,Clothing,5,80,0.0,Credit Card,3.9,30,400.0,250.0
TXN-10541,2023-07-23 09:00:00,Branch B,Los Angeles,CUST-1227,Member,Male,36,Desk Lamp,Home & Garden,3,35,0.15,Credit Card,4.1,15,89.25,44.25
TXN-10542,2023-04-20 14:00:00,Branch B,Los Angeles,CUST-1271,Member,Male,62,Jacket,Clothing,3,100,0.06,Credit Card,4.4,40,282.0,162.0
TXN-10543,2023-07-07 18:00:00,Branch C,Chicago,CUST-1751,Normal,Male,32,Bread,Groceries,12,4,0.0,Credit Card,4.8,2,48.0,24.0
TXN-10544,2023-02-09 20:00:00,Branch C,Chicago,CUST-1748,Member,Female,48,Sneakers,Clothing,2,80,0.11,Credit Card,4.1,30,142.4,82.4
TXN-10545,2023-10-23 15:00:00,Branch A,New York,CUST-1123,Normal,Male,21,Plant Pot,Home & Garden,6,15,0.03,Credit Card,4.9,5,87.3,57.3
TXN-10546,2023-04-27 20:00:00,Branch C,Chicago,CUST-1578,Member,Male,58,Desk Lamp,Home & Garden,5,35,0.1,E-Wallet,4.1,15,157.5,82.5
TXN-10547,2023-03-18 14:00:00,Branch C,Chicago,CUST-1442,Normal,Male,27,Headphones,Electronics,8,100,0.04,E-Wallet,3.2,50,768.0,368.0
TXN-10548,2023-05-29 15:00:00,Branch C,Chicago,CUST-1268,Member,Male,26,Organic Apples,Groceries,12,5,0.12,E-Wallet,4.6,3,52.8,16.8
TXN-10549,2023-02-13 15:00:00,Branch A,New York,CUST-1404,Normal,Female,62,Smartphone,Electronics,3,600,0.0,Credit Card,3.4,400,1800.0,600.0
TXN-10550,2023-11-30 18:00:00,Branch A,New York,CUST-1331,Member,Male,53,Smartphone,Electronics,4,600,0.06,Credit Card,5.0,400,2256.0,656.0
TXN-10551,2023-12-17 18:00:00,Branch B,Los Angeles,CUST-1671,Member,Male,25,Sneakers,Clothing,7,80,0.09,Credit Card,3.9,30,509.6,299.6
TXN-10552,2023-01-13 13:00:00,Branch C,Chicago,CUST-1204,Normal,Male,40,Office Chair,Home & Garden,8,120,0.0,Credit Card,4.6,60,960.0,480.0
TXN-10553,2023-12-17 14:00:00,Branch C,Chicago,CUST-1151,Member,Male,64,Laptop,Electronics,1,800,0.07,Credit Card,4.7,600,744.0,144.0
TXN-10554,2023-05-28 09:00:00,Branch C,Chicago,CUST-1757,Member,Female,62,Tablet,Electronics,8,300,0.1,E-Wallet,4.2,200,2160.0,560.0
TXN-10555,2023-10-03 12:00:00,Branch C,Chicago,CUST-1596,Normal,Male,52,Coffee Beans,Groceries,14,15,0.0,Cash,3.0,8,210.0,98.0
TXN-10556,2023-12-06 17:00:00,Branch C,Chicago,CUST-1277,Normal,Male,34,T-Shirt,Clothing,5,25,0.0,Cash,4.4,10,125.0,75.0
TXN-10557,2023-01-28 16:00:00,Branch A,New York,CUST-1019,Normal,Male,22,Coffee Beans,Groceries,13,15,0.04,E-Wallet,4.7,8,187.2,83.2
TXN-10558,2023-05-30 19:00:00,Branch C,Chicago,CUST-1090,Normal,Female,32,Desk Lamp,Home & Garden,6,35,0.0,Credit Card,4.2,15,210.0,120.0
TXN-10559,2023-04-06 12:00:00,Branch A,New York,CUST-1341,Member,Female,53,T-Shirt,Clothing,1,25,0.07,Credit Card,4.6,10,23.25,13.25
TXN-10560,2023-09-08 15:00:00,Branch B,Los Angeles,CUST-1282,Normal,Male,19,Jacket,Clothing,6,100,0.0,Credit Card,4.0,40,600.0,360.0
TXN-10561,2023-02-01 19:00:00,Branch B,Los Angeles,CUST-1140,Normal,Female,42,T-Shirt,Clothing,5,25,0.0,Credit Card,3.7,10,125.0,75.0
TXN-10562,2023-02-14 20:00:00,Branch A,New York,CUST-1993,Member,Female,51,Jeans,Clothing,7,50,0.07,Credit Card,3.8,20,325.5,185.5
TXN-10563,2023-06-09 18:00:00,Branch C,Chicago,CUST-1207,Normal,Female,46,Jeans,Clothing,3,50,0.0,Credit Card,4.4,20,150.0,90.0
TXN-10564,2023-03-12 13:00:00,Branch B,Los Angeles,CUST-1325,Normal,Male,45,Smartphone,Electronics,3,600,0.0,Credit Card,2.2,400,1800.0,600.0
TXN-10565,2023-03-16 20:00:00,Branch B,Los Angeles,CUST-1756,Member,Male,38,Sneakers,Clothing,7,80,0.08,E-Wallet,3.8,30,515.2,305.2
TXN-10566,2023-05-21 11:00:00,Branch A,New York,CUST-1631,Normal,Male,24,Smartphone,Electronics,3,600,0.0,Credit Card,5.0,400,1800.0,600.0
TXN-10567,2023-05-17 18:00:00,Branch A,New York,CUST-1704,Normal,Male,56,Smartphone,Electronics,4,600,0.0,Credit Card,3.7,400,2400.0,800.0
TXN-10568,2023-09-02 11:00:00,Branch A,New York,CUST-1140,Member,Female,63,Tablet,Electronics,3,300,0.14,Credit Card,4.5,200,774.0,174.0
TXN-10569,2023-03-25 12:00:00,Branch B,Los Angeles,CUST-1687,Member,Male,20,Tool Set,Home & Garden,1,85,0.14,Credit Card,5.0,40,73.1,33.1
TXN-10570,2023-04-14 12:00:00,Branch A,New York,CUST-1908,Normal,Male,29,Headphones,Electronics,8,100,0.0,Credit Card,4.7,50,800.0,400.0
TXN-10571,2023-05-07 15:00:00,Branch C,Chicago,CUST-1608,Normal,Female,20,Plant Pot,Home & Garden,7,15,0.0,Credit Card,4.5,5,105.0,70.0
TXN-10572,2023-10-02 17:00:00,Branch C,Chicago,CUST-1251,Member,Male,51,Headphones,Electronics,8,100,0.13,Credit Card,3.6,50,696.0,296.0
TXN-10573,2023-09-23 17:00:00,Branch A,New York,CUST-1050,Normal,Female,65,Desk Lamp,Home & Garden,7,35,0.0,Credit Card,4.3,15,245.0,140.0
TXN-10574,2023-04-08 13:00:00,Branch B,Los Angeles,CUST-1529,Member,Female,43,Plant Pot,Home & Garden,5,15,0.1,E-Wallet,2.6,5,67.5,42.5
TXN-10575,2023-03-14 16:00:00,Branch C,Chicago,CUST-1025,Member,Female,23,Smartphone,Electronics,3,600,0.09,Credit Card,4.1,400,1638.0,438.0
TXN-10576,2023-04-02 16:00:00,Branch A,New York,CUST-1815,Member,Male,47,Organic Apples,Groceries,8,5,0.12,Credit Card,5.0,3,35.2,11.2
TXN-10577,2023-03-25 20:00:00,Branch A,New York,CUST-1724,Member,Male,23,T-Shirt,Clothing,8,25,0.11,Credit Card,3.7,10,178.0,98.0
TXN-10578,2023-07-16 20:00:00,Branch A,New York,CUST-1892,Normal,Male,42,Coffee Beans,Groceries,15,15,0.0,Cash,3.7,8,225.0,105.0
TXN-10579,2023-12-04 11:00:00,Branch A,New York,CUST-1787,Member,Male,27,Office Chair,Home & Garden,1,120,0.09,Credit Card,4.1,60,109.2,49.2
TXN-10580,2023-08-17 13:00:00,Branch B,Los Angeles,CUST-1509,Member,Male,25,Jeans,Clothing,4,50,0.05,Cash,5.0,20,190.0,110.0
TXN-10581,2023-09-13 17:00:00,Branch B,Los Angeles,CUST-1081,Normal,Male,56,Coffee Beans,Groceries,6,15,0.0,E-Wallet,4.0,8,90.0,42.0
TXN-10582,2023-11-04 18:00:00,Branch C,Chicago,CUST-1037,Member,Male,33,Milk,Groceries,5,3,0.06,E-Wallet,4.8,2,14.1,4.1
TXN-10583,2023-03-16 09:00:00,Branch A,New York,CUST-1165,Normal,Female,39,Laptop,Electronics,1,800,0.0,Credit Card,5.0,600,800.0,200.0
TXN-10584,2023-12-11 13:00:00,Branch A,New York,CUST-1377,Normal,Male,47,Jacket,Clothing,1,100,0.0,Cash,3.6,40,100.0,60.0
TXN-10585,2023-07-14 10:00:00,Branch A,New York,CUST-1880,Normal,Female,53,Laptop,Electronics,5,800,0.0,Credit Card,3.2,600,4000.0,1000.0
TXN-10586,2023-05-21 14:00:00,Branch C,Chicago,CUST-1644,Normal,Female,51,Jeans,Clothing,1,50,0.0,Credit Card,4.5,20,50.0,30.0
TXN-10587,2023-09-28 10:00:00,Branch B,Los Angeles,CUST-1362,Member,Female,64,Jacket,Clothing,7,100,0.11,Credit Card,4.5,40,623.0,343.0
TXN-10588,2023-03-08 18:00:00,Branch C,Chicago,CUST-1198,Normal,Female,51,Tool Set,Home & Garden,3,85,0.03,E-Wallet,3.6,40,247.35,127.35
TXN-10589,2023-01-01 10:00:00,Branch C,Chicago,CUST-1573,Normal,Male,47,Smartphone,Electronics,7,600,0.0,Credit Card,3.7,400,4200.0,1400.0
TXN-10590,2023-11-23 12:00:00,Branch A,New York,CUST-1331,Normal,Male,58,Milk,Groceries,7,3,0.03,Credit Card,4.0,2,20.37,6.37
TXN-10591,2023-01-04 10:00:00,Branch A,New York,CUST-1853,Member,Female,39,Sneakers,Clothing,1,80,0.13,Cash,3.9,30,69.6,39.6
TXN-10592,2023-06-23 19:00:00,Branch C,Chicago,CUST-1885,Member,Female,48,Smartphone,Electronics,8,600,0.07,Credit Card,4.4,400,4464.0,1264.0
TXN-10593,2023-10-02 14:00:00,Branch B,Los Angeles,CUST-1591,Normal,Female,44,T-Shirt,Clothing,5,25,0.0,Cash,2.0,10,125.0,75.0
TXN-10594,2023-12-17 14:00:00,Branch A,New York,CUST-1547,Member,Female,22,Milk,Groceries,3,3,0.08,Credit Card,4.3,2,8.28,2.28
TXN-10595,2023-03-26 18:00:00,Branch A,New York,CUST-1032,Member,Female,29,Desk Lamp,Home & Garden,5,35,0.12,Credit Card,4.1,15,154.0,79.0
TXN-10596,2023-05-20 15:00:00,Branch B,Los Angeles,CUST-1309,Member,Male,49,Jeans,Clothing,6,50,0.1,Cash,5.0,20,270.0,150.0
TXN-10597,2023-03-31 10:00:00,Branch B,Los Angeles,CUST-1512,Normal,Female,20,Jeans,Clothing,2,50,0.0,Cash,3.0,20,100.0,60.0
TXN-10598,2023-03-20 12:00:00,Branch A,New York,CUST-1841,Member,Female,48,Tablet,Electronics,6,300,0.06,Credit Card,5.0,200,1692.0,492.0
TXN-10599,2023-09-22 19:00:00,Branch B,Los Angeles,CUST-1318,Member,Male,31,Desk Lamp,Home & Garden,8,35,0.09,Cash,5.0,15,254.8,134.8
TXN-10600,2023-01-23 19:00:00,Branch C,Chicago,CUST-1319,Member,Male,39,Desk Lamp,Home & Garden,2,35,0.1,E-Wallet,4.8,15,63.0,33.0
TXN-10601,2023-01-12 18:00:00,Branch B,Los Angeles,CUST-1687,Normal,Female,58,Office Chair,Home & Garden,6,120,0.0,E-Wallet,3.5,60,720.0,360.0
TXN-10602,2023-03-02 13:00:00,Branch A,New York,CUST-1526,Member,Male,28,Tablet,Electronics,2,300,0.05,Credit Card,4.7,200,570.0,170.0
TXN-10603,2023-02-22 12:00:00,Branch B,Los Angeles,CUST-1318,Normal,Female,53,Bread,Groceries,5,4,0.04,E-Wallet,4.1,2,19.2,9.2
TXN-10604,2023-11-10 14:00:00,Branch A,New York,CUST-1108,Member,Female,21,Smartphone,Electronics,1,600,0.1,Credit Card,4.9,400,540.0,140.0
TXN-10605,2023-07-16 09:00:00,Branch A,New York,CUST-1644,Member,Male,45,Tool Set,Home & Garden,3,85,0.12,Credit Card,5.0,40,224.4,104.4
TXN-10606,2023-12-20 20:00:00,Branch A,New York,CUST-1776,Normal,Female,57,Tablet,Electronics,5,300,0.0,Credit Card,3.4,200,1500.0,500.0
TXN-10607,2023-12-10 17:00:00,Branch B,Los Angeles,CUST-1700,Normal,Male,47,Office Chair,Home & Garden,2,120,0.05,E-Wallet,3.9,60,228.0,108.0
TXN-10608,2023-11-26 20:00:00,Branch B,Los Angeles,CUST-1716,Normal,Female,48,Milk,Groceries,5,3,0.04,Credit Card,4.8,2,14.4,4.4
TXN-10609,2023-12-07 14:00:00,Branch A,New York,CUST-1490,Member,Female,47,Sneakers,Clothing,1,80,0.06,Credit Card,3.7,30,75.2,45.2
TXN-10610,2023-08-25 11:00:00,Branch A,New York,CUST-1109,Normal,Female,40,Office Chair,Home & Garden,2,120,0.0,Credit Card,4.4,60,240.0,120.0
TXN-10611,2023-06-16 17:00:00,Branch B,Los Angeles,CUST-1162,Normal,Male,37,Sneakers,Clothing,7,80,0.0,Credit Card,3.5,30,560.0,350.0
TXN-10612,2023-09-04 15:00:00,Branch C,Chicago,CUST-1710,Member,Male,39,Sneakers,Clothing,7,80,0.11,E-Wallet,4.2,30,498.4,288.4
TXN-10613,2023-05-01 11:00:00,Branch A,New York,CUST-1568,Normal,Male,65,Tool Set,Home & Garden,2,85,0.0,Credit Card,3.9,40,170.0,90.0
TXN-10614,2023-02-19 16:00:00,Branch C,Chicago,CUST-1839,Normal,Male,37,Desk Lamp,Home & Garden,2,35,0.0,Credit Card,4.2,15,70.0,40.0
TXN-10615,2023-07-14 14:00:00,Branch A,New York,CUST-1924,Member,Female,59,Organic Apples,Groceries,6,5,0.13,Credit Card,5.0,3,26.1,8.1
TXN-10616,2023-11-22 09:00:00,Branch B,Los Angeles,CUST-1697,Normal,Male,60,Jeans,Clothing,8,50,0.0,E-Wallet,2.4,20,400.0,240.0
TXN-10617,2023-06-12 13:00:00,Branch C,Chicago,CUST-1301,Normal,Female,45,Organic Apples,Groceries,12,5,0.03,E-Wallet,3.3,3,58.2,22.2
TXN-10618,2023-02-01 14:00:00,Branch C,Chicago,CUST-1403,Normal,Male,18,Organic Apples,Groceries,3,5,0.0,E-Wallet,4.4,3,15.0,6.0
TXN-10619,2023-11-17 14:00:00,Branch A,New York,CUST-1486,Member,Female,43,Tool Set,Home & Garden,7,85,0.1,E-Wallet,4.8,40,535.5,255.5
TXN-10620,2023-03-13 12:00:00,Branch C,Chicago,CUST-1137,Member,Female,41,Office Chair,Home & Garden,5,120,0.15,Credit Card,4.8,60,510.0,210.0
TXN-10621,2023-01-06 10:00:00,Branch B,Los Angeles,CUST-1915,Normal,Male,27,Tool Set,Home & Garden,7,85,0.02,Credit Card,3.7,40,583.1,303.1
TXN-10622,2023-12-23 18:00:00,Branch B,Los Angeles,CUST-1231,Normal,Female,57,Milk,Groceries,11,3,0.0,Cash,4.6,2,33.0,11.0
TXN-10623,2023-04-06 15:00:00,Branch A,New York,CUST-1948,Member,Male,54,Tool Set,Home & Garden,4,85,0.12,Credit Card,4.0,40,299.2,139.2
TXN-10624,2023-10-07 18:00:00,Branch A,New York,CUST-1707,Normal,Female,20,Laptop,Electronics,8,800,0.02,Credit Card,4.0,600,6272.0,1472.0
TXN-10625,2023-02-10 11:00:00,Branch C,Chicago,CUST-1983,Member,Female,47,Laptop,Electronics,4,800,0.1,Credit Card,5.0,600,2880.0,480.0
TXN-10626,2023-12-09 10:00:00,Branch C,Chicago,CUST-1480,Normal,Female,57,Tablet,Electronics,1,300,0.0,Cash,4.0,200,300.0,100.0
TXN-10627,2023-10-21 20:00:00,Branch C,Chicago,CUST-1767,Normal,Female,44,Bread,Groceries,5,4,0.0,Credit Card,4.8,2,20.0,10.0
TXN-10628,2023-06-05 20:00:00,Branch C,Chicago,CUST-1755,Normal,Female,21,Office Chair,Home & Garden,1,120,0.0,Credit Card,3.6,60,120.0,60.0
TXN-10629,2023-11-16 09:00:00,Branch A,New York,CUST-1284,Normal,Female,49,Laptop,Electronics,3,800,0.0,Credit Card,4.7,600,2400.0,600.0
TXN-10630,2023-05-10 11:00:00,Branch A,New York,CUST-1931,Member,Female,35,Tablet,Electronics,1,300,0.12,E-Wallet,4.7,200,264.0,64.0
TXN-10631,2023-10-30 20:00:00,Branch C,Chicago,CUST-1496,Member,Male,60,Plant Pot,Home & Garden,3,15,0.08,E-Wallet,4.9,5,41.4,26.4
TXN-10632,2023-04-03 17:00:00,Branch B,Los Angeles,CUST-1422,Member,Male,39,Laptop,Electronics,3,800,0.11,Credit Card,4.0,600,2136.0,336.0
TXN-10633,2023-07-16 12:00:00,Branch C,Chicago,CUST-1839,Member,Female,64,Jeans,Clothing,6,50,0.06,Cash,4.0,20,282.0,162.0
TXN-10634,2023-03-01 09:00:00,Branch A,New York,CUST-1770,Member,Male,47,Headphones,Electronics,8,100,0.08,E-Wallet,5.0,50,736.0,336.0
TXN-10635,2023-09-30 12:00:00,Branch C,Chicago,CUST-1012,Normal,Female,61,Tool Set,Home & Garden,5,85,0.0,E-Wallet,4.7,40,425.0,225.0
TXN-10636,2023-05-28 16:00:00,Branch A,New York,CUST-1362,Normal,Female,61,Tablet,Electronics,1,300,0.0,Credit Card,4.1,200,300.0,100.0
TXN-10637,2023-08-10 18:00:00,Branch C,Chicago,CUST-1791,Normal,Female,39,Bread,Groceries,7,4,0.0,Credit Card,3.8,2,28.0,14.0
TXN-10638,2023-12-12 20:00:00,Branch B,Los Angeles,CUST-1010,Member,Male,64,Office Chair,Home & Garden,6,120,0.12,Credit Card,5.0,60,633.6,273.6
TXN-10639,2023-12-11 09:00:00,Branch B,Los Angeles,CUST-1742,Normal,Male,18,Headphones,Electronics,2,100,0.0,Credit Card,4.4,50,200.0,100.0
TXN-10640,2023-05-26 13:00:00,Branch A,New York,CUST-1915,Normal,Male,20,Desk Lamp,Home & Garden,2,35,0.0,E-Wallet,4.2,15,70.0,40.0
TXN-10641,2023-04-22 18:00:00,Branch B,Los Angeles,CUST-1990,Normal,Male,63,T-Shirt,Clothing,2,25,0.02,Credit Card,3.1,10,49.0,29.0
TXN-10642,2023-04-05 10:00:00,Branch A,New York,CUST-1464,Normal,Male,34,Tablet,Electronics,8,300,0.0,Credit Card,3.2,200,2400.0,800.0
TXN-10643,2023-05-22 15:00:00,Branch A,New York,CUST-1397,Normal,Female,34,Smartphone,Electronics,2,600,0.0,Credit Card,3.1,400,1200.0,400.0
TXN-10644,2023-06-20 09:00:00,Branch A,New York,CUST-1624,Member,Female,34,Milk,Groceries,4,3,0.1,Cash,5.0,2,10.8,2.8
TXN-10645,2023-07-21 11:00:00,Branch C,Chicago,CUST-1452,Member,Female,24,Sneakers,Clothing,4,80,0.11,Credit Card,3.7,30,284.8,164.8
TXN-10646,2023-05-13 10:00:00,Branch C,Chicago,CUST-1668,Member,Male,22,Tablet,Electronics,8,300,0.05,Credit Card,4.5,200,2280.0,680.0
TXN-10647,2023-11-24 09:00:00,Branch A,New York,CUST-1400,Normal,Male,60,Headphones,Electronics,5,100,0.0,Credit Card,3.7,50,500.0,250.0
TXN-10648,2023-10-22 09:00:00,Branch C,Chicago,CUST-1977,Normal,Female,48,Tool Set,Home & Garden,2,85,0.0,E-Wallet,3.0,40,170.0,90.0
TXN-10649,2023-12-19 16:00:00,Branch A,New York,CUST-1647,Normal,Male,54,Tablet,Electronics,6,300,0.0,Credit Card,3.8,200,1800.0,600.0
TXN-10650,2023-11-28 10:00:00,Branch A,New York,CUST-1567,Normal,Female,52,Bread,Groceries,10,4,0.03,Cash,3.4,2,38.8,18.8
TXN-10651,2023-01-21 15:00:00,Branch A,New York,CUST-1906,Normal,Male,37,Coffee Beans,Groceries,13,15,0.0,E-Wallet,4.0,8,195.0,91.0
TXN-10652,2023-11-20 16:00:00,Branch C,Chicago,CUST-1064,Normal,Male,26,Smartphone,Electronics,1,600,0.04,Credit Card,4.0,400,576.0,176.0
TXN-10653,2023-10-04 19:00:00,Branch A,New York,CUST-1738,Normal,Female,49,Coffee Beans,Groceries,3,15,0.0,Cash,3.7,8,45.0,21.0
TXN-10654,2023-01-22 15:00:00,Branch A,New York,CUST-1753,Normal,Male,31,Sneakers,Clothing,3,80,0.03,Credit Card,3.1,30,232.8,142.8
